dtstart,dtend,uid,description,salle
2024-03-11T12:00:00Z,2024-03-11T15:00:00Z,Cours-53947-38-M1-ILSEN-cla-Gr1-Index-Education,"Matiere : UCE 3 PROCESSUS DU DEVELOPPEM\nEnseignant : SALAS Daniel\nTD : M1-ILSEN-cla-Gr1, M1-ILSEN-cla-Gr2\nSalle : Stat 6 = Info - C 129\nType : TP\n",Stat 6 = Info - C 129
2024-03-20T13:30:00Z,2024-03-20T16:30:00Z,Cours-53956-39-M1-ILSEN-cla-Gr1-Index-Education,"Matiere : UCE 3 PROCESSUS DU DEVELOPPEM\nEnseignant : SALAS Daniel\nTD : M1-ILSEN-cla-Gr1, M1-ILSEN-cla-Gr2\nSalle : Stat 6 = Info - C 129\nType : TP\n",Stat 6 = Info - C 129
2024-05-07T08:00:00Z,2024-05-07T11:00:00Z,Cours-54312-46-M1-ILSEN-cla-Gr1-Index-Education,"Matiere : UCE 1 VEILLE TECHNOLOGIQUE\nEnseignant : LEFEVRE Fabrice\nTD : M1-ILSEN-cla-Gr1, M1-ILSEN-cla-Gr2\nSalle : Stat 1 = Info - C 137\nType : TP\n",Stat 1 = Info - C 137
2023-11-23T09:00:00Z,2023-11-23T12:00:00Z,Cours-56794-22-M1-ILSEN-cla-Gr1-Index-Education,Matiere : UCE 4 APPLICATION DE MSI\nEnseignant : MARTIN Yannis\nTD : M1-ILSEN-cla-Gr1\nSalle : Stat 6 = Info - C 129\nType : Evaluation\n,Stat 6 = Info - C 129
2024-02-09T15:00:00Z,2024-02-09T18:00:00Z,Cours-73708-33-M1-ILSEN-cla-Gr1-Index-Education,"Matiere : UCE 2 MIDDLEWARE\nEnseignant : BONNEFOY Ludovic\nTD : M1-ILSEN-alt-GR1, M1-ILSEN-alt-GR2, M1-ILSEN-cla-Gr1, M1-ILSEN-cla-Gr2\nSalle : S6 = C 022\nType : CM\n",S6 = C 022
2024-02-10T12:00:00Z,2024-02-10T13:30:00Z,Cours-73710-33-M1-ILSEN-cla-Gr1-Index-Education,"Matiere : UCE 2 MIDDLEWARE\nEnseignant : BONNEFOY Ludovic\nTD : M1-ILSEN-alt-GR1, M1-ILSEN-alt-GR2, M1-ILSEN-cla-Gr1, M1-ILSEN-cla-Gr2\nSalle : Amphi Ada\nType : CM\n",Amphi Ada
2024-01-29T07:30:00Z,2024-01-29T10:30:00Z,Cours-73701-32-M1-ILSEN-cla-Gr1-Index-Education,"Matiere : UCE 2 MIDDLEWARE\nEnseignant : BONNEFOY Ludovic\nTD : M1-ILSEN-alt-GR1, M1-ILSEN-alt-GR2, M1-ILSEN-cla-Gr1, M1-ILSEN-cla-Gr2\nSalle : S6 = C 022\nType : CM\n",S6 = C 022
2024-01-08T09:00:00Z,2024-01-08T10:30:00Z,Cours-62796-29-M1-ILSEN-cla-Gr1-Index-Education,Matiere : UCE 1 ANGLAIS (ORIENTE ENTREP\nEnseignant : REY Carole\nTD : M1-ILSEN-cla-Gr1\nSalle : S3 = C 036\nType : TP\n,S3 = C 036
2024-01-15T07:30:00Z,2024-01-15T18:00:00Z,Cours-62797-30-M1-ILSEN-cla-Gr1-Index-Education,"Matiere : UCE 1 ANGLAIS (ORIENTE ENTREP\nEnseignant : REY Carole\nTD : M1-IA-IL-CLA, M1-ILSEN-cla-Gr1, M1-SICOM-Cla\nSalle : S3 = C 036\nType : Evaluation\n",S3 = C 036
2024-01-16T12:00:00Z,2024-01-16T18:00:00Z,Cours-62801-30-M1-ILSEN-cla-Gr1-Index-Education,"Matiere : UCE 1 ANGLAIS (ORIENTE ENTREP\nEnseignant : REY Carole\nTD : M1-IA-IL-CLA, M1-ILSEN-cla-Gr1, M1-SICOM-Cla\nSalle : S3 = C 036\nType : Evaluation\n",S3 = C 036
2024-01-17T07:30:00Z,2024-01-17T18:00:00Z,Cours-62806-30-M1-ILSEN-cla-Gr1-Index-Education,"Matiere : UCE 1 ANGLAIS (ORIENTE ENTREP\nEnseignant : REY Carole\nTD : M1-IA-IL-CLA, M1-ILSEN-cla-Gr1, M1-SICOM-Cla\nSalle : S3 = C 036\nType : Evaluation\n",S3 = C 036
2024-03-21T09:00:00Z,2024-03-21T12:00:00Z,Cours-63390-39-M1-ILSEN-cla-Gr1-Index-Education,"Matiere : UCE 3 APPLICATIONS ORIENTEES\nEnseignant : NABITZ Sophie\nTD : M1-ILSEN-cla-Gr1, M1-ILSEN-cla-Gr2\nSalle : Stat 1 = Info - C 137\nType : TP\n",Stat 1 = Info - C 137
2023-12-15T13:30:00Z,2023-12-15T16:30:00Z,Cours-63838-25-M1-ILSEN-cla-Gr1-Index-Education,"Matiere : UCE 2 PROGRAMMATION PARALLELE\nEnseignant : ROUVIER Mickael\nTD : M1-IA-IL-ALT, M1-IA-IL-CLA, M1-ILSEN-alt-GR2, M1-ILSEN-cla-Gr1\nSalle : Amphi Ada\nType : Evaluation\n",Amphi Ada
2023-12-20T15:00:00Z,2023-12-20T16:30:00Z,Cours-69497-26-M1-ILSEN-cla-Gr1-Index-Education,Matiere : UCE 1 ANGLAIS (ORIENTE ENTREP\nEnseignant : REY Carole\nTD : M1-ILSEN-cla-Gr1\nSalle : S3 = C 036\nType : TP\n,S3 = C 036
2024-02-17T07:30:00Z,2024-02-17T09:00:00Z,Cours-81241-34-M1-ILSEN-cla-Gr1-Index-Education,"Matiere : UCE 2 MIDDLEWARE\nEnseignant : BONNEFOY Ludovic\nTD : M1-ILSEN-alt-GR1, M1-ILSEN-alt-GR2, M1-ILSEN-cla-Gr1, M1-ILSEN-cla-Gr2\nSalle : S4 = C 034\nType : CM\n",S4 = C 034
2024-01-22T13:00:00Z,2024-01-22T16:00:00Z,Cours-75618-31-M1-ILSEN-cla-Gr1-Index-Education,"Matiere : UCE 1 ANGLAIS (ORIENTE ENTREP\nEnseignant : REY Carole\nTD : M1-IA-IL-CLA, M1-ILSEN-cla-Gr1, M1-SICOM-Cla\nSalle : S3 = C 036\nType : Rattrapage\n",S3 = C 036
2024-03-05T12:00:00Z,2024-03-05T15:00:00Z,Cours-80573-37-M1-ILSEN-cla-Gr1-Index-Education,"Matiere : UCE 2 PROTOTYPAGE ET INTERFAC\nEnseignant : AMALVY Arthur\nTD : M1-ILSEN-cla-Gr1, M1-ILSEN-cla-Gr2\nSalle : Stat 1 = Info - C 137\nType : TP\n",Stat 1 = Info - C 137
2024-04-12T06:30:00Z,2024-04-12T08:00:00Z,Cours-79616-42-M1-ILSEN-cla-Gr1-Index-Education,"Matiere : UE PROJET 2\nEnseignants : HADDAD Majed, VERNET Mathilde\nTD : M1-IA-IL-CLA, M1-IA-SI-CLA, M1-ILSEN-cla-Gr1, M1-ILSEN-cla-Gr2, M1-SICOM-Cla\nSalle : S5 = C 024\nType : CM/TD\nMemo : 2eme rencontre\n",S5 = C 024
2023-11-07T12:00:00Z,2023-11-07T15:00:00Z,Cours-80070-20-M1-ILSEN-cla-Gr1-Index-Education,"Matiere : UCE 2 MANAGEMENT PAR LES PROC\nEnseignant : MARTIN Yannis\nTD : M1-IA-IL-ALT, M1-IA-IL-CLA, M1-ILSEN-alt-GR2, M1-ILSEN-cla-Gr1, M1-SICOM-Alt, M1-SICOM-Cla\nSalle : Amphi Ada\nType : CM\n",Amphi Ada
2023-11-14T12:00:00Z,2023-11-14T15:00:00Z,Cours-80070-21-M1-ILSEN-cla-Gr1-Index-Education,"Matiere : UCE 2 MANAGEMENT PAR LES PROC\nEnseignant : MARTIN Yannis\nTD : M1-IA-IL-ALT, M1-IA-IL-CLA, M1-ILSEN-alt-GR2, M1-ILSEN-cla-Gr1, M1-SICOM-Alt, M1-SICOM-Cla\nSalle : Amphi Ada\nType : CM\n",Amphi Ada
2024-02-23T07:30:00Z,2024-02-23T10:30:00Z,Cours-80843-35-M1-ILSEN-cla-Gr1-Index-Education,"Matiere : UCE 2 MIDDLEWARE\nEnseignant : BONNEFOY Ludovic\nTD : M1-ILSEN-cla-Gr1, M1-ILSEN-cla-Gr2\nSalle : Stat 3 = Info - C 135\nType : TP\n",Stat 3 = Info - C 135
2024-03-19T13:30:00Z,2024-03-19T15:00:00Z,Cours-81240-39-M1-ILSEN-cla-Gr1-Index-Education,"Matiere : UCE 2 MIDDLEWARE\nEnseignant : BONNEFOY Ludovic\nTD : M1-ILSEN-alt-GR1, M1-ILSEN-alt-GR2, M1-ILSEN-cla-Gr1, M1-ILSEN-cla-Gr2\nSalle : Amphi Ada\nType : Evaluation\n",Amphi Ada
2024-04-02T12:30:00Z,2024-04-02T15:30:00Z,Cours-81242-41-M1-ILSEN-cla-Gr1-Index-Education,"Matiere : UCE 2 PROTOTYPAGE ET INTERFAC\nEnseignant : AMALVY Arthur\nTD : M1-ILSEN-cla-Gr1, M1-ILSEN-cla-Gr2\nSalle : Stat 1 = Info - C 137\nType : TP\n",Stat 1 = Info - C 137
