dtstart,dtend,uid,description,salle
2024-02-02T09:00:00Z,2024-02-02T12:00:00Z,Cours-53899-32-M1-IA-IL-CLA-Index-Education,"Matiere : UCE 3 PROCESSUS DU DEVELOPPEM\nEnseignant : SALAS Daniel\nTD : M1-IA-IL-ALT, M1-IA-IL-CLA, M1-ILSEN-alt-GR1, M1-ILSEN-alt-GR2, M1-ILSEN-cla-Gr1, M1-ILSEN-cla-Gr2\nSalle : S5 = C 024\nType : CM\n",S5 = C 024
2024-02-05T13:30:00Z,2024-02-05T16:30:00Z,Cours-53934-33-M1-IA-IL-CLA-Index-Education,Matiere : UCE 3 PROCESSUS DU DEVELOPPEM\nEnseignant : MDHAFFAR Salima\nTD : M1-IA-IL-CLA\nSalle : Stat 1 = Info - C 137\nType : TP\n,Stat 1 = Info - C 137
2024-03-18T13:30:00Z,2024-03-18T16:30:00Z,Cours-53934-39-M1-IA-IL-CLA-Index-Education,Matiere : UCE 3 PROCESSUS DU DEVELOPPEM\nEnseignant : MDHAFFAR Salima\nTD : M1-IA-IL-CLA\nSalle : Stat 6 = Info - C 129\nType : TP\n,Stat 6 = Info - C 129
2024-03-25T13:30:00Z,2024-03-25T15:00:00Z,Cours-53937-40-M1-IA-IL-CLA-Index-Education,Matiere : UCE 3 PROCESSUS DU DEVELOPPEM\nEnseignant : MDHAFFAR Salima\nTD : M1-IA-IL-CLA\nSalle : Stat 3 = Info - C 135\nType : Evaluation\n,Stat 3 = Info - C 135
2024-02-13T07:30:00Z,2024-02-13T10:30:00Z,Cours-53940-34-M1-IA-IL-CLA-Index-Education,Matiere : UCE 3 PROCESSUS DU DEVELOPPEM\nEnseignant : MDHAFFAR Salima\nTD : M1-IA-IL-CLA\nSalle : Stat 7 = Info - C 128\nType : TP\n,Stat 7 = Info - C 128
2024-02-21T13:30:00Z,2024-02-21T16:30:00Z,Cours-53944-35-M1-IA-IL-CLA-Index-Education,Matiere : UCE 3 PROCESSUS DU DEVELOPPEM\nEnseignant : MDHAFFAR Salima\nTD : M1-IA-IL-CLA\nSalle : Stat 2 = Info - C 136\nType : TP\n,Stat 2 = Info - C 136
2024-03-04T07:30:00Z,2024-03-04T10:30:00Z,Cours-53949-37-M1-IA-IL-CLA-Index-Education,Matiere : UCE 3 PROCESSUS DU DEVELOPPEM\nEnseignant : MDHAFFAR Salima\nTD : M1-IA-IL-CLA\nSalle : Stat 4 = Info - C 131\nType : TP\n,Stat 4 = Info - C 131
2024-03-11T07:30:00Z,2024-03-11T10:30:00Z,Cours-53949-38-M1-IA-IL-CLA-Index-Education,Matiere : UCE 3 PROCESSUS DU DEVELOPPEM\nEnseignant : MDHAFFAR Salima\nTD : M1-IA-IL-CLA\nSalle : Stat 6 = Info - C 129\nType : TP\n,Stat 6 = Info - C 129
2024-03-15T15:00:00Z,2024-03-15T18:00:00Z,Cours-73535-38-M1-IA-IL-CLA-Index-Education,Matiere : UCE 1 TECHNIQUES DE TEST\nEnseignant : BONNEFOY Ludovic\nTD : M1-IA-IL-CLA\nSalle : Stat 4 = Info - C 131\nType : TP\n,Stat 4 = Info - C 131
2024-05-07T12:30:00Z,2024-05-07T15:30:00Z,Cours-54313-46-M1-IA-IL-CLA-Index-Education,Matiere : UCE 1 VEILLE TECHNOLOGIQUE\nEnseignant : LEFEVRE Fabrice\nTD : M1-IA-IL-CLA\nSalle : Stat 1 = Info - C 137\nType : TP\n,Stat 1 = Info - C 137
2024-02-15T15:00:00Z,2024-02-15T18:00:00Z,Cours-75634-34-M1-IA-IL-CLA-Index-Education,Matiere : UCE 1 TECHNIQUES DE TEST\nEnseignant : BONNEFOY Ludovic\nTD : M1-IA-IL-CLA\nSalle : Stat 2 = Info - C 136\nType : TP\n,Stat 2 = Info - C 136
2024-02-08T10:30:00Z,2024-02-08T12:00:00Z,Cours-78662-33-M1-IA-IL-CLA-Index-Education,"Matiere : Reservation de salles\nTD : IA-IL-CLA, IA-SI-ALT, IA-SI-CLA, L1S2 MI-I 5 CMI, L2S2 Info G1 CMI, L3INFO_TD1 + CMI, M1-IA-IL-ALT, M1-IA-IL-CLA, M1-IA-SI-ALT, M1-IA-SI-CLA, M1-ILSEN-alt, M1IL-CMI-alt, M1IL-CMI-cla\nSalle : Amphi Blaise\nMemo : AGORA - CMI UNIQUEMENT\n",Amphi Blaise
2023-12-11T09:00:00Z,2023-12-11T12:00:00Z,Cours-58869-25-M1-IA-IL-CLA-Index-Education,"Matiere : UCE 4 TRAITEMENT AUTOMATIQUE\nEnseignant : ROUVIER Mickael\nTD : M1-IA-IL-ALT, M1-IA-IL-CLA\nSalle : Stat 1 = Info - C 137\nType : TP\n",Stat 1 = Info - C 137
2023-12-17T12:00:00Z,2023-12-17T13:30:00Z,Cours-58872-25-M1-IA-IL-CLA-Index-Education,"Matiere : UCE 4 TRAITEMENT AUTOMATIQUE\nEnseignant : ROUVIER Mickael\nTD : M1-IA-IL-ALT, M1-IA-IL-CLA\nSalle : S1 = C 042 Nodes\nType : CM\n",S1 = C 042 Nodes
2023-12-22T10:30:00Z,2023-12-22T12:00:00Z,Cours-71538-26-M1-IA-IL-CLA-Index-Education,"Matiere : UCE 1 ANGLAIS (ORIENTE ENTREP\nEnseignant : REY Carole\nTD : M1-IA-IL-CLA, M1-IA-SI-CLA\nSalle : S3 = C 036\nType : TP\n",S3 = C 036
2024-01-08T13:30:00Z,2024-01-08T15:00:00Z,Cours-71539-29-M1-IA-IL-CLA-Index-Education,"Matiere : UCE 1 ANGLAIS (ORIENTE ENTREP\nEnseignant : REY Carole\nTD : M1-IA-IL-CLA, M1-IA-SI-CLA\nSalle : S3 = C 036\nType : TP\n",S3 = C 036
2023-11-17T12:00:00Z,2023-11-17T13:30:00Z,Cours-62716-21-M1-IA-IL-CLA-Index-Education,"Matiere : Reservation de salles\nEnseignant : MDHAFFAR Salima\nTD : M1-IA-IL-ALT, M1-IA-IL-CLA, M1-SICOM-Alt, M1-SICOM-Cla, M1IL-CMI-alt, M1IL-CMI-cla\nSalle : S6 = C 022\nMemo : Seminaire recherche LIA - CMI UNIQUEMENT\n",S6 = C 022
2024-01-15T07:30:00Z,2024-01-15T18:00:00Z,Cours-62797-30-M1-IA-IL-CLA-Index-Education,"Matiere : UCE 1 ANGLAIS (ORIENTE ENTREP\nEnseignant : REY Carole\nTD : M1-IA-IL-CLA, M1-ILSEN-cla-Gr1, M1-SICOM-Cla\nSalle : S3 = C 036\nType : Evaluation\n",S3 = C 036
2024-01-16T12:00:00Z,2024-01-16T18:00:00Z,Cours-62801-30-M1-IA-IL-CLA-Index-Education,"Matiere : UCE 1 ANGLAIS (ORIENTE ENTREP\nEnseignant : REY Carole\nTD : M1-IA-IL-CLA, M1-ILSEN-cla-Gr1, M1-SICOM-Cla\nSalle : S3 = C 036\nType : Evaluation\n",S3 = C 036
2024-01-17T07:30:00Z,2024-01-17T18:00:00Z,Cours-62806-30-M1-IA-IL-CLA-Index-Education,"Matiere : UCE 1 ANGLAIS (ORIENTE ENTREP\nEnseignant : REY Carole\nTD : M1-IA-IL-CLA, M1-ILSEN-cla-Gr1, M1-SICOM-Cla\nSalle : S3 = C 036\nType : Evaluation\n",S3 = C 036
2023-12-15T13:30:00Z,2023-12-15T16:30:00Z,Cours-63838-25-M1-IA-IL-CLA-Index-Education,"Matiere : UCE 2 PROGRAMMATION PARALLELE\nEnseignant : ROUVIER Mickael\nTD : M1-IA-IL-ALT, M1-IA-IL-CLA, M1-ILSEN-alt-GR2, M1-ILSEN-cla-Gr1\nSalle : Amphi Ada\nType : Evaluation\n",Amphi Ada
2023-09-25T06:30:00Z,2023-09-25T08:00:00Z,Cours-67776-14-M1-IA-IL-CLA-Index-Education,Matiere : UCE 1 ANGLAIS (ORIENTE ENTREP\nEnseignant : REY Carole\nTD : M1-IA-IL-CLA\nSalle : S3 = C 036\nType : TP\n,S3 = C 036
2023-10-02T06:30:00Z,2023-10-02T08:00:00Z,Cours-67776-15-M1-IA-IL-CLA-Index-Education,Matiere : UCE 1 ANGLAIS (ORIENTE ENTREP\nEnseignant : REY Carole\nTD : M1-IA-IL-CLA\nSalle : S3 = C 036\nType : TP\n,S3 = C 036
2023-10-23T06:30:00Z,2023-10-23T08:00:00Z,Cours-67776-18-M1-IA-IL-CLA-Index-Education,Matiere : UCE 1 ANGLAIS (ORIENTE ENTREP\nEnseignant : REY Carole\nTD : M1-IA-IL-CLA\nSalle : S3 = C 036\nType : TP\n,S3 = C 036
2023-12-19T13:30:00Z,2023-12-19T16:30:00Z,Cours-70542-26-M1-IA-IL-CLA-Index-Education,"Matiere : UCE 4 TRAITEMENT AUTOMATIQUE\nEnseignant : ROUVIER Mickael\nTD : M1-IA-IL-ALT, M1-IA-IL-CLA\nSalle : Stat 1 = Info - C 137\nType : TP\n",Stat 1 = Info - C 137
